Index,Statement,Source ,Source (URL),Date + time,True/False,Evidence (why true?),Category
125,"Wer in der eigenen Wohnung lebt und grundsätzlich Anspruch auf eine  Krankenfahrt zur medizinischen Behandlung hat, hat diesen auch für die  Fahrt zum Impfzentrum oder der Arztpraxis, in der geimpft wird. ",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-11,TRUE,Expert panel (appointed by Government),location
534,"Lebensversicherungen zahlen keine Leistungen an Personen aus, die nach dem Erhalt eines COVID-19-Impfstoffs sterben, weil die Impfstoffe als experimentell gelten.",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-89,FALSE,"Reliable Publisher, specialized newspaper","Insurance, consequences of vaccination"
874, Ivermectin  ist in Südafrika als Mittel gegen COVID-19 zugelassen,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2020-12-28,FALSE,Falsche Behauptung,Covid Prevention
703,Ultraviolette Desinfektionslampen töten das Coronavirus,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-35,FALSE,"Scientific research, official information",Mistrust in science
130,Auch die Vergütung für Impfungen in Arztpraxen oder Betrieben trägt der Bund.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-11,TRUE,Expert panel (appointed by Government),cost
736,"Es sei sinnvoll, eine Stadt nur für Maskenverweigerer und Ungeimpfte zu bauen.",Markus Söder quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/08/26/manipulierter-facebook-beitrag-nein-markus-soeder-hat-keine-stadt-fuer-ungeimpfte-gefordert/,2021-08-26,FALSE,"Lack of source, fake quote","Vaccine mandate, vaccination status, politics, interaction in social/work life"
95,Das Coronavirus SARS-CoV-2 wird hauptsächlich durch Einatmen virushaltiger Flüssigkeitspartikel von Mensch zu Mensch übertragen.,BZgA,https://www.infektionsschutz.de/download/5895-1653381047-BZgA_Erregersteckbrief-SARS-CoV-2.pdf/,2022-05-10,TRUE,Expert panel (appointed by Government),Covid transmission
721,"Lebensmittel sollen nur noch an Menschen verkauft werden, die einen Impfpass vorweisen können,""um die Impfbereitschaft aller Bürger zu fördern.",Heiko Maas quoted in web.de,https://web.de/magazine/news/coronavirus/faktencheck-heiko-maas-impfpass-pflicht-kauf-lebensmitteln-35865160,2021-06-01 16-32,FALSE,"Manipulation of quote, lack of source, lack of context","Politics, vaccine mandate, interaction in social/work life"
743,Die gesundheitlichen Probleme einer NTV-Reporterin während einer Live-Sendung stehen im Zusammenhang mit einer Covid-19-Impfung.,Social media posts quoted in CORRECTIV,https://correctiv.org/faktencheck/2022/02/21/keine-belege-dass-ntv-reporterin-wegen-corona-impfung-schwaecheanfall-hatte/,2022-02-21,FALSE,"Lack of source, lack of context","Consequences of vaccination, personal story"
339,"Von einer antiallergischen Prämedikation wird abgeraten, da Symptome einer Impfreaktion zunächst unterdrückt und zeitverzögert außerhalb der Überwachungszeit auftreten könnten",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
824, Mit Alkohol könne man Viren auch im Körper abtöten,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2022-07-02 08-42,FALSE,Falsche Behauptung,Lifespan and symptoms
850,Laut Präsident Bolsonaro kann die Corona-Impfung Menschen in Krokodile verwandeln,Facts For Friends,https://www.factsforfriends.de/fact/5fe451ddf72b64000e22a505,2020-12-23,FALSE,Falsche Behauptung,Consequences of vaccination
128,Die Kosten für den Impfstoff übernimmt der Bund. ,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-11,TRUE,Expert panel (appointed by Government),cost
437,"Als Long-COVID bzw. Post-COVID-19-Syndrom werden Krankheitszeichen und Symptome beschrieben, die mehr als 12 Wochen nach Krankheitsbeginn bestehen bzw. mehr als 12 Wochen nach Infektion auftreten, deren Pathogenese bisher nicht geklärt ist und für die keine andere Erklärung als die Folge einer SARS-CoV-2-Infektion festzustellen ist.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
711,Coronaviren gibt es schon immer,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-43,FALSE,"Scientific research, official information",Politics
155,"Sollten Sie vor oder während der geplanten Impfserie mit Kortison behandelt werden, schadet Ihnen die Impfung zwar nicht, aber führt möglicherweise nicht zu dem gewünschten Impfschutz gegen COVID-19.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),"efficacy, side effects"
396,Die COVID-19-Impfung schützt Schwangere wie Nicht-Schwangere sehr gut vor symptomatischen SARS-CoV-2-Infektionen und vor schweren COVID-19-Verläufen.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-28,TRUE,,
119,Mit der Einbindung von Arztpraxen in die Impfstrategie ist das Impftempo gestiegen und die Impf-Infrastruktur wurde verstärkt.,BMG,https://www.zusammengegencorona.de/live/perspektiven-durch-impfen-und-testen/,2022-08-19,TRUE,Expert panel (appointed by Government),vaccination process
215,"Auch in Fällen, in denen seit der Diagnosestellung mehr als drei Monate vergangen sind, reicht zunächst eine Impfstoffdosis aus.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),infection and vaccination
434,Der bei Kindern von 5 bis 11-Jahren eingesetzte Impfstoff Comirnaty 10 µg hat in dieser Altersgruppe nach vollständiger Impfung mit etwa 90 % eine sehr hohe Wirksamkeit zur Verhinderung symptomatischer COVID-19-Erkrankungen.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
388,"Die STIKO empfiehlt allen Personen ab 18 Jahren eine Auffrischimpfung, diese Empfehlung gilt auch für Schwangere ab dem 2. Trimenon, für Stillende und allgemein für Frauen im gebärfähigen Alter.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-28,TRUE,,
539,"Videos, die in den sozialen Medien geteilt wurden, zeigen Menschen an deren Armen Magnete kleben nachdem sie COVID-19-Impfstoffe erhalten haben. Das ist ein Beweis für magnetische Bestandteile von Impfstoffen. ",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-94,FALSE,"Reliable Publisher, specialized newspaper","Active substance, consequences of vaccination"
113,"Impfen und Boostern geht an vielen Stellen, etwa in einem Impfzentrum, in Arztpraxen, in Betrieben oder bei Sonderaktionen ohne langes Warten. Und auch in der Apotheke in Ihrer Nähe.",Zusammen gegen Corona,https://assets.ctfassets.net/eaae45wp4t29/AE5gNgDZuMdQdrG7k5eLz/d2dd5655c40faad342fb311dd1ab2dba/210x297_BMG_Corona_2208_ImpfenHilft_7Gruende_DE_bf.pdf,2022-02-22,TRUE,Expert panel (appointed by Government),"booster, vaccination process"
823,"In einem im Internet verbreiteten Artikel wurde behauptet, dass mehrere Personen mit COVID-19 durch die Einnahme von Whisky und Honig geheilt worden seien.",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2022-07-02 08-41,FALSE,Falsche Behauptung,Lifespan and symptoms
481,"Impfstoffe werden nur zugelassen, wenn sie einen substanziellen Schutz vor COVID-19 bieten.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-25,TRUE,,
453,Die Verträglichkeit der modRNA ist im Allgemeinen gegenüber nicht modifizierter mRNA verbessert.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-03,TRUE,,
103,Und die Auffrischungsimpfung verbessert Ihren Schutz noch einmal deutlich. Der Booster wirkt.,Zusammen gegen Corona,https://assets.ctfassets.net/eaae45wp4t29/AE5gNgDZuMdQdrG7k5eLz/d2dd5655c40faad342fb311dd1ab2dba/210x297_BMG_Corona_2208_ImpfenHilft_7Gruende_DE_bf.pdf,2022-02-22,TRUE,Expert panel (appointed by Government),"efficacy, booster"
712,"Mundschutzmasken sind gefährlich, da sich unter ihnen CO2 ansammelt",München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-44,FALSE,"Scientific research, official information",Mistrust in science
447,"mRNA-Impfstoffe enthalten Genabschnitte des SARS-CoV-2-Virus in Form von messenger-RNA (kurz mRNA), die auch als Boten-RNA bezeichnet wird",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-27,TRUE,,
470,Gemäß Empfehlung der STIKO muss zwischen mRNA- oder Vektor-basierten COVID-19-Impfungen und anderen Totimpfstoffen kein Impfabstand mehr eingehalten werden.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-20,TRUE,,
868, Chloroquin kann das Covid-Virus abtöten,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2020-12-22,FALSE,Falsche Behauptung,Covid Prevention
66,Nuvaxovid ist seit dem 20.12.2021 in der EU für die Grundimmunisierung gegen COVID-19 zugelassen.,STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2022/Ausgaben/07_22.pdf?__blob=publicationFile,2022-02-17,TRUE,Expert panel (appointed by Government),Vaccination type
450,"Um die Aufnahme durch einige wenige Körperzellen zu ermöglichen, wird die mRNA mit Lipidstoffen umhüllt, sodass sogenannte mRNA-Lipidnanopartikel entstehen.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-30,TRUE,,
907,"Impfstoffe gegen Covid-19 enthalten Parasiten und sorgen dafür, dass sich im Blut von Geimpften sogenannte „Geldrollen“ bilden.",Video quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/12/20/dieses-video-beweist-nicht-dass-in-covid-19-impfstoffen-wuermer-sind-oder-das-blut-von-geimpften-zusammenklebt/,2021-12-20,FALSE,"Lack of source, lack of scientific research, lack of context, lack of understanding complex medical/biological topics","Consequences of vaccination, mistrust in science"
700,Handtrockner können das Virus abtöten,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-32,FALSE,"Scientific research, official information",Mistrust in science
482,"Die COVID-19 Impfung schützt nicht nur die geimpfte Person, sondern reduziert auch das Risiko, dass die geimpfte Person andere Personen ansteckt.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-26,TRUE,,
210,"Wer sich vor der Erstimpfung infiziert und dann eine Impfstoffdosis erhalten hat, kann in der Regel drei Monate nach der vorangegangenen Impfung einen Booster bekommen.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-14,TRUE,Expert panel (appointed by Government),infection and vaccination
915,"Ein Foto aus Deutschland zeigt, dass ungeimpfte Kinder durch Zäune vom Weihnachtsmarkt ferngehalten werden, oder sich dort getrennt von anderen aufhalten müssen.",Twitter post quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/12/13/foto-aus-rumaenien-erweckt-falschen-eindruck-ungeimpfte-kinder-haben-zutritt-zum-weihnachtsmarkt/,2021-12-13,FALSE,Lack of context,"Interaction in social/work life, vaccine mandate, vaccination status"
555,"mRNA-Impfstoff gegen COVID-19 verändern das menschliche Genom. Menschen, die mit einem mRNA-Impfstoff gegen COVID-19 geimpft wurden, sind nun legal patentiert und haben keine Menschenrechte mehr.",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-114,FALSE,"Reliable Publisher, specialized newspaper","Consequences of vaccination, active substance, politics, interaction in social/work life"
142,"Der mRNA-Impfstoff Comirnaty® von BioNTech/Pfizer wird für alle Personen ab 12 Jahren, in adaptierter Version auch ab 5 Jahren, empfohlen. ",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),age limit
814,Jüngere ohne Vorerkrankungen sind nicht gefährdet,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2022-07-02 08-32,FALSE,Falsche Behauptung,Lifespan and symptoms
684,Geimpfte sind genauso ansteckend wie Ungeimpfte.,Die Basis quoted in web.de,https://web.de/magazine/news/coronavirus/faktencheck-belege-geimpfte-ansteckend-ungeimpfte-36237478,2021-10-07 11-46,FALSE,"Lack of source, lack of scientific research","Effectiveness of vaccination, severity of infection, politics"
159,"Wird nach der ersten Impfstoffdosis eine SARS-CoV-2-Infektion labordiagnostisch nachgewiesen (positiver PCR-Test), soll die zweite Impfung beziehungsweise Booster-Impfung nach drei Monaten gegeben werden.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-06-10,TRUE,Expert panel (appointed by Government),infection and vaccination
784,Der Deutsche Ärtzetag beschließt die Zwangsimpfung bei Kindern,Facts For Friends,https://www.factsforfriends.de/fact/60af5fe5a7d18f000f75dec3,2021-05-21,FALSE,Falsche Behauptung,"Vaccination mandate, kids, politics"
963,Aufgrund der Häufung von Todesfällen gibt es einen ursächlichen Zusammenhang zwischen Impfungen und Todesfällen.,Kla.tv quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/05/12/weckruf-von-kla-tv-ueber-angebliche-schaeden-nach-corona-impfungen-fuehrt-in-die-irre/,2021-05-12,FALSE,"Lack of source, lack of understanding complex medical/biological topics",Consequences of vaccination
136,In Deutschland entwickelt die Ständige Impfkommission (STIKO) Impfempfehlungen für Deutschland.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-05-22,TRUE,Expert panel (appointed by Government),vaccination regulations
343,Das Risiko für einen schweren und auch tödlichen Verlauf einer SARS-CoV-2-Infektion steigt mit steigendem Alter rapide an.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
246,Die STIKO empfiehlt allen Personen im Alter ≥18 Jahren eine COVID-19-Auffrischimpfung mit einem mRNA-Impfstoff ab dem vollendeten 3. Monat nach Abschluss der Grundimmunisierung.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
621,Die Corona-Impfstoffe sind Unwirksam,Facts For Friends,https://www.factsforfriends.de/fact/6197902ad4660b0010bc4bff,2021-11-18,FALSE,Falsche Behauptungen,Effectiveness of vaccination
607,Ein Video zeigt eine Corona-Demonstration in Rumänien und die dortigen Covid-Impfzentren wurden geschlossen,Facts For Friends,https://www.factsforfriends.de/fact/61c1c02cd4660b0010bc4c2a,2021-12-19,FALSE,Falsche Behauptungen,"Politics, vaccine mandate"
376,Unter den hospitalisierten COVID-19-Fällen sind auch Geimpfte.,BMG,https://www.zusammengegencorona.de/faqs/impfen/impfmythen/,2022-06-10,TRUE,,
412,"Daten zum Infektionsgeschehen weisen darauf hin, dass über 80 % der 5- bis 11-jährigen Kinder in Deutschland bereits in Kontakt mit SARS-CoV-2 gekommen sind.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
997,"Mehrere deutsche Politiker forderten, die Maßnahmen zur Eindämmung von Desinformation zu reduzieren",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemiee,2022-07-02 08-57,FALSE,Falsche Behauptung,Politics
895,"Nach einem PCR-Test dringen die Parasiten über die Nasen- oder Mundschleimhaut unter die menschliche Haut ein, wo sie als Bewegung und Juckreiz wahrnehmbar sind. ",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2021-01-18,FALSE,,Covid test
956,"Untersuchungen zeigen bei geimpften Frauen Brustkrebs-Symptome – entzündliche Veränderungen der Lymphknoten in den Brüsten, die ein Anzeichen für Krebs sind.",Social media posts quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/06/21/behauptungen-ueber-brustkrebs-symptome-bei-frauen-nach-corona-impfung-fuehren-in-die-irre/,2021-06-21,FALSE,"Lack of context, lack of scientific research, lack of understanding complex medical/biological topics","Consequences of vaccination, women"
853,Video einer Fake-Impfung ohne Nadel überführt die mediale Inszenierung der Pandemie,Facts For Friends,https://www.factsforfriends.de/fact/5fdcd277f72b64000e22a4fc,2020-12-18,FALSE,Falsche Behauptung,"Misstrust in government, fake vaccination"
949,"Laut eines Medienberichts bestrafe Australien Eltern finanziell, die ihre Kinder nicht Impfen lassen.",Facebook post quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/08/24/australien-eltern-erhalten-steuervorteile-wenn-sie-ihre-kinder-impfen-lassen-doch-das-gilt-aktuell-nicht-fuer-die-corona-impfung/,2021-08-24,FALSE,Lack of context,"Vaccine mandate, kids, parents, mistrust in government"
593,"Ein Bericht des Robert-Koch-Institutes zeigt, dass deutlich mehr Geimpfte an der Omikron-Variante erkrankt sind als Ungeimpfte",Facts For Friends,https://www.factsforfriends.de/fact/61dff68dd4660b0010bc4c41,2022-01-12,FALSE,Falsche Behauptungen,"Consequences of vaccination, effectiveness of vaccination, mistrust in science"
108,"Durch eine Impfung schützen Sie auch Menschen, die selbst nicht geimpft werden können oder die wegen einer Grundkrankheit möglicherweise nicht so gut auf die Impfung ansprechen – und damit besonders gefährdet sind.",Zusammen gegen Corona,https://assets.ctfassets.net/eaae45wp4t29/AE5gNgDZuMdQdrG7k5eLz/d2dd5655c40faad342fb311dd1ab2dba/210x297_BMG_Corona_2208_ImpfenHilft_7Gruende_DE_bf.pdf,2022-02-22,TRUE,Expert panel (appointed by Government),protection
942,Die Covid-19-Impfstoffe sind unwirksam.,Facebook post quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/10/21/doch-die-covid-19-impfstoffe-schuetzen-wirksam/,2021-10-21,FALSE,Lack of source,Effectiveness of vaccination
387,"Frauen im gebärfähigen Alter unter 30 Jahren sollen, wie alle Personen unter 30 Jahren, mit Comirnaty geimpft werden, da es in dieser Altersgruppe Hinweise gibt, dass das Risiko des Auftretens einer Herzmuskel- und Herzbeutelentzündung nach Impfung mit Spikevax höher ist als nach Comirnaty.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-28,TRUE,,
882, Die Einnahme von Vitamin D verhindert oder mildert die Erkrankung,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2021-01-05,FALSE,Falsche Behauptung,Covid Prevention
521,Die Corona-Impfstoffe können bei Menschen eine Erkrankung an COVID-19 hervorrufen.,NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-76,FALSE,"Reliable Publisher, specialized newspaper","Effectiveness of vaccination, consequences of vaccination"
793,"Der Biontech/Pfizer Corona-Impfstoff enthält den hochgiftigen Stoff ""Ethylenoxid""",Facts For Friends,https://www.factsforfriends.de/fact/604f43b6a7d18f000f75de7f,2021-03-15,FALSE,Falsche Behauptung,"Active substance, Big pharma groups"
904,"Eintragungen im VAERS-Register belegen, dass es wegen der Impfung zu 2.620 Fehlgeburten kam.",CORRECTIV,https://correctiv.org/faktencheck/2021/12/21/covid-19-impfung-irrefuehrende-behauptungen-ueber-fehlgeburten-und-krankheiten-bei-kindern-in-der-stillzeit/,2021-12-21,FALSE,"Fake study, lack of source","Consequences of vaccination, women"
230,"Zudem lässt der Impfschutz über die Zeit nach und die Wahrscheinlichkeit, trotz Impfung PCR-positiv zu werden, nimmt zu.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-05-11,TRUE,Expert panel (appointed by Government),efficacy
841,In österreichischen Krankenhäusern werden Patienten mit Corona-Impfschäden behandelt,Facts For Friends,https://www.factsforfriends.de/fact/5ffd608b9a0cd3000dcd6878,2021-01-12,FALSE,Falsche Behauptung,Consequences of vaccination
796,Heiko Maas fordert Impfpass-Pflicht für das Einkaufen von Lebensmitteln,Facts For Friends,https://www.factsforfriends.de/fact/604a39f9a7d18f000f75de7b,2021-03-11,FALSE,Falsche Behauptung,"Politics, vaccination mandate"
336,"Ist eine schwere anaphylaktische Reaktion nach Verabreichung der 1. Impfstoffdosis aufgetreten, soll die 2. Impfstoffdosis zunächst nicht gegeben werden.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
419,"Zu den häufigsten Impfreaktionen nach der Impfung mit Comirnaty zählten auf Basis der Zulassungsstudien bei Kindern und Jugendlichen Schmerzen an der Einstichstelle, Abgeschlagenheit sowie Kopfschmerzen.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
146,Der Vektor-Impfstoff Janssen® von Johnson & Johnson soll laut Empfehlung der STIKO im Wesentlichen bei Menschen ab 60 Jahren eingesetzt werden.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),vaccination type
163,"Arbeitgeberinnen und Arbeitgeber sind dazu verpflichtet, Arbeitnehmerinnen und Arbeitnehmer zum Zweck der Inanspruchnahme der Corona-Schutzimpfung freizustellen.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),legal issues
791,Eine Corona-Impfung führt zu Nachteilen bei der Lebensversicherung,Facts For Friends,https://www.factsforfriends.de/fact/605a0b87a7d18f000f75de86,2021-03-22,FALSE,Falsche Behauptung,"Consequences of vaccination, insurance"
681,Das Virus wird auch ohne Impfstoff bald verschwinden.,Donald Trump quoted in BR24,"https://www.br.de/nachrichten/wissen/die-gesammelten-fakes-desinformation-zu-corona,RuuURMo",2020-11-30 14-20,FALSE,"Lack of scientific research, lack of understanding complex medical/biological topics","Politics, mistrust in science"
782,Der österreichische Bundeskanzler Sebastian Kurz hat seine Corona-Impfung vorgetäuscht,Facts For Friends,https://www.factsforfriends.de/fact/60c848b0a7d18f000f75ded9,2021-06-09,FALSE,Falsche Behauptung,"Politics, vaccination status"
516,"Corona-Impfungen an Mitarbeitern des Gesundheitswesens, die bei Presseveranstaltungen gezeigt werden, sind konstruiert. Dabei werden Spritzen mit “verschwindenden Nadeln” verwendet.",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-71,FALSE,"Reliable Publisher, specialized newspaper",Politics
785,Karl Lauterbach schlägt Pflichtimpfung für alle Neugeborenen mit Astrazenca vor,Facts For Friends,https://www.factsforfriends.de/fact/608a70a5a7d18f000f75deac,2021-04-29,FALSE,Falsche Behauptung,"Vaccination mandate, kids, politics"
27,Für Personen < 30 Jahren wird ausschließlich der Einsatz von Comirnaty empfohlen.,STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2021/Ausgaben/48_21.pdf?__blob=publicationFile,2021-12-02,TRUE,Expert panel (appointed by Government),Booster vaccination
672,"Es fehlen Langzeitstudien. Klinische Studien würden unter normalen Umständen Jahre dauern, die verkürzten Entwicklungszeiträume würden erhebliche Risiken implizieren.","open letter by doctors, pharmacists, and psychotherapists quoted in BR24","https://www.br.de/nachrichten/deutschland-welt/corona-impfung-desinformation-durch-aerzte-und-apotheker,SPr0Q4M",2021-02-23 20-05,FALSE,"Statements misinterpreted, lack of scientific research","Clinical studies, mistrust in science, consequences of vaccination"
760,"Markus Söder fordert den Entzug der Erziehungsberechtigung von Eltern, die ihre Kinder ungeimpft zur Schule schicken",Facts For Friends,https://www.factsforfriends.de/fact/613f57ced4660b0010bc4bb5,2021-09-08,FALSE,Falsche Behauptung,"Politics, parents, vacination status"
415,"okalreaktionen (Schmerzen an der Einstichstelle, Rötung, Schwellung) traten nach den beiden Impfstoffdosen etwa gleichhäufig auf, während systemische Impfreaktionen (Abgeschlagenheit, Fieber, Kopfschmerz, Schüttelfrost, Übelkeit, Durchfall, Gelenk- und Muskelschmerzen) nach der zweiten Impfstoffdosis häufiger auftraten.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
735,"Menschen, die womöglich durch Impfungen sterben, müsse das Land hinnehmen für den Impferfolg",Karl Lauterbach quoted in CORRECTIV,https://correctiv.org/faktencheck/2021/04/09/aussagen-von-karl-lauterbach-zum-astrazeneca-impfstoff-werden-verkuerzt-und-aus-dem-kontext-gerissen/,2021-04-09,FALSE,"Lack of context, lack of source, manipulation of quote","Consequences of vaccination, vaccine mandate, vaccination status, politics"
414,Erst zusammen mit der empfohlenen Impfstoffdosis führt die bereits durchgemachte Infektion nach Ansicht der STIKO zum Aufbau einer Basisimmunität.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
47,Bei unter 30 Jährigen ist das Risiko des Auftretens einer Myokarditis/Perikarditis nach Impfung mit Spikevax höher ist als nach Comirnaty,STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2021/Ausgaben/48_21.pdf?__blob=publicationFile,2021-12-02,TRUE,Expert panel (appointed by Government),Complications
710,Nur Desinfektionsmittel schützt vor dem Virus,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-42,FALSE,"Scientific research, official information",Covid Prevention
39,Der Impfstoff Vaxzevria ab dem Alter von 60 Jahren verwendet werden.,STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2021/Ausgaben/48_21.pdf?__blob=publicationFile,2021-12-02,TRUE,Expert panel (appointed by Government),"Vaccine type, Vaccine recommendation"
157,Zur Verbesserung der Wirksamkeit der Grundimmunisierung sollte vier Wochen nach der Erstimpfung ein mRNA-Impfstoff verabreicht werden.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-06-10,TRUE,Expert panel (appointed by Government),number of doses
17,"In einem am Donnerstag veröffentlichten Beschluss entschied der Erste Senat, dass die einrichtungsbezogene Impfpflicht mit dem Grundgesetz vereinbar ist.",faz,https://www.faz.net/aktuell/politik/bundesverfassungsgericht-billigt-partielle-impfpflicht-18043384.html,2022-05-19 20-08,TRUE,"Reliable Publisher, official report","compulsory vaccination, legal issues"
6,"Die zweite Booster-Dosis soll bei gesundheitlich gefährdeten Personen frühestens drei Monate, bei Personal in medizinischen und pflegerischen Einrichtungen frühestens sechs Monate nach der ersten Auffrischimpfung erfolgen.",ÄrzteZeitung,https://www.aerztezeitung.de/Medizin/STIKO-Fuer-2-Corona-Booster-bei-Gefaehrdeten-und-Novavax-426546.html,2022-02-03 13-34,TRUE,"Reliable Publisher, specialized newspaper",booster vaccination
